"","COM","PTOT"
"30869","Fenery-79",293
"30870","Fenioux-79",648
"30871","LaFerriere-en-Parthenay-79",781
"30872","Fomperron-79",423
"30873","Fontenille-Saint-Martin-d'Entraigues-79",546
"30874","Fontivillie-79",878
"30875","LaForet-sur-Sevre-79",2387
"30876","LesForges-79",126
"30877","Fors-79",1857
"30878","LesFosses-79",454
"30879","LaFoye-Monjault-79",854
"30880","François-79",974
"30881","Fressines-79",1717
"30882","Frontenay-Rohan-Rohan-79",2931
"30883","Geay-79",325
"30884","Genneton-79",328
"30885","Germond-Rouvre-79",1201
"30886","Glenay-79",583
"30887","Gourge-79",988
"30888","Granzay-Gript-79",921
"30889","LesGroseillers-79",59
"30890","Irais-79",211
"30891","Juille-79",102
"30892","Juscorps-79",373
"30893","Lageon-79",372
"30894","Largeasse-79",750
"30895","Lezay-79",2020
"30896","Lhoumois-79",143
"30897","Limalonges-79",843
"30898","Loretz-d'Argenton-79",2673
"30899","Lorigne-79",307
"30900","Loubigne-79",162
"30901","Loubille-79",402
"30902","Louin-79",710
"30903","Louzy-79",1381
"30904","Luche-sur-Brioux-79",140
"30905","Luche-Thouarsais-79",518
"30906","Lusseray-79",163
"30907","Luzay-79",655
"30908","Magne-79",2749
"30909","Maire-Levescault-79",534
"30910","Maisonnay-79",262
"30911","Maisontiers-79",152
"30912","Marcille-79",782
"30913","Marigny-79",889
"30914","Marnes-79",258
"30915","Mauleon-79",8758
"30916","Mauze-sur-le-Mignon-79",2902
"30917","Mazieres-en-Gatine-79",1041
"30918","Melle-79",6529
"30919","Melleran-79",510
"30920","Menigoute-79",881
"30921","Messe-79",196
"30922","Moncoutant-sur-Sevre-79",5222
"30923","Montalembert-79",311
"30924","Montravers-79",388
"30925","LaMothe-Saint-Heray-79",1708
"30926","Nanteuil-79",1739
"30927","Neuvy-Bouin-79",505
"30928","Niort-79",60876
"30929","Nueil-les-Aubiers-79",5631
"30930","Oroux-79",95
"30931","Paizay-le-Chapt-79",264
"30932","Pamplie-79",272
"30933","Pamproux-79",1746
"30934","Parthenay-79",10638
"30935","Pas-de-Jeu-79",375
"30936","Perigne-79",1045
"30937","Pers-79",77
"30938","LaPetite-Boissiere-79",646
"30939","LaPeyratte-79",1201
"30940","Pierrefitte-79",337
"30941","LePin-79",1075
"30942","Plaine-d'Argenson-79",985
"30943","Plaine-et-Vallees-79",2452
"30944","Pliboux-79",210
"30945","Pompaire-79",2051
"30946","Pougne-Herisson-79",376
"30947","Prahecq-79",2240
"30948","Prailles-LaCouarde-79",972
"30949","Pressigny-79",195
"30950","Prin-Deyrançon-79",619
"30951","Puihardy-79",62
"30952","Reffannes-79",381
"30953","LeRetail-79",282
"30954","LaRochenard-79",583
"30955","Rom-79",876
"30956","Romans-79",724
"30957","Saint-Amand-sur-Sevre-79",1450
"30958","Saint-Andre-sur-Sevre-79",664
"30959","Saint-Aubin-du-Plain-79",565
"30960","Saint-Aubin-le-Cloud-79",1858
"30961","Saint-Christophe-sur-Roc-79",576
"30962","Saint-Coutant-79",280
"30963","Saint-Cyr-la-Lande-79",365
"30964","Saint-Gelais-79",2178
"30965","Saint-Generoux-79",368
"30966","Saint-Georges-de-Noisne-79",714
"30967","Saint-Georges-de-Rex-79",459
"30968","Saint-Germain-de-Longue-Chaume-79",405
"30969","Saint-Germier-79",234
"30970","Saint-Hilaire-la-Palud-79",1559
"30971","Saint-Jacques-de-Thouars-79",448
"30972","Saint-Jean-de-Thouars-79",1400
"30973","Saint-Laurs-79",593
"30974","Saint-Leger-de-Montbrun-79",1286
"30975","Saint-Lin-79",333
"30976","Saint-Loup-Lamaire-79",1027
"30977","Saint-Maixent-de-Beugne-79",414
"30978","Saint-Maixent-l'Ecole-79",7349
"30979","Saint-Marc-la-Lande-79",367
"30980","Saint-Martin-de-Bernegoue-79",809
"30981","Saint-Martin-de-Macon-79",305
"30982","Saint-Martin-de-Saint-Maixent-79",1125
"30983","Saint-Martin-de-Sanzay-79",1101
"30984","Saint-Martin-du-Fouilloux-79",243
"30985","SaintMauriceEtusson-79",891
"30986","Saint-Maxire-79",1340
"30987","Saint-Pardoux-Soutiers-79",1911
"30988","Saint-Paul-en-Gatine-79",454
"30989","Saint-Pierre-des-Echaubrognes-79",1450
"30990","Saint-Pompain-79",958
"30991","Saint-Remy-79",1138
"30992","Saint-Romans-des-Champs-79",173
"30993","Saint-Romans-les-Melle-79",731
"30994","Saint-Symphorien-79",1998
"30995","Saint-Varent-79",2453
"30996","Saint-Vincent-la-Chatre-79",654
"30997","Sainte-Eanne-79",621
"30998","Sainte-Gemme-79",403
"30999","Sainte-Neomaye-79",1355
"31000","Sainte-Ouenne-79",806
"31001","Sainte-Soline-79",362
"31002","Sainte-Verge-79",1413
"31003","Saivres-79",1463
"31004","Salles-79",340
"31005","Sansais-79",807
"31006","Saurais-79",192
"31007","Sauze-Vaussais-79",1584
"31008","Sciecq-79",648
"31009","Scille-79",359
"31010","Secondigne-sur-Belle-79",516
"31011","Secondigny-79",1905
"31012","Seligne-79",120
"31013","Sepvret-79",635
"31014","Soudan-79",444
"31015","Souvigne-79",915
"31016","Surin-79",662
"31017","LeTallud-79",2066
"31018","Thenezay-79",1430
"31019","Thouars-79",14275
"31020","Tourtenay-79",126
"31021","Trayes-79",125
"31022","Val-du-Mignon-79",1103
"31023","ValenVignes-79",2155
"31024","Valdelaume-79",850
"31025","Vallans-79",812
"31026","LeVanneau-Irleau-79",894
"31027","Vanzay-79",246
"31028","Vançais-79",225
"31029","Vasles-79",1696
"31030","Vausseroux-79",330
"31031","Vautebis-79",114
"31032","Vernoux-en-Gatine-79",586
"31033","Vernoux-sur-Boutonne-79",213
"31034","Verruyes-79",932
"31035","LeVert-79",131
"31036","Viennay-79",1129
"31037","Villefollet-79",225
"31038","Villemain-79",151
"31039","Villiers-en-Bois-79",125
"31040","Villiers-en-Plaine-79",1810
"31041","Villiers-sur-Chize-79",164
"31042","Vouhe-79",384
"31043","Vouille-79",3418
"31044","Voulmentin-79",1134
"31045","Xaintray-79",231
"31046","Abbeville-80",23246
"31047","Ablaincourt-Pressoir-80",268
"31048","Acheux-en-Amienois-80",600
"31049","Acheux-en-Vimeu-80",523
"31050","Agenville-80",90
"31051","Agenvillers-80",246
"31052","Aigneville-80",910
"31053","Ailly-le-Haut-Clocher-80",1006
"31054","Ailly-sur-Noye-80",2866
"31055","Ailly-sur-Somme-80",3011
"31056","Airaines-80",2411
"31057","Aizecourt-le-Bas-80",55
"31058","Aizecourt-le-Haut-80",69
"31059","Albert-80",9973
"31060","Allaines-80",460
"31061","Allenay-80",254
"31062","Allery-80",807
"31063","Allonville-80",768
"31064","Amiens-80",136545
"31065","Andainville-80",263
"31066","Andechy-80",278
"31067","Argoules-80",328
"31068","Arguel-80",29
"31069","Argœuves-80",549
"31070","Armancourt-80",32
"31071","Arqueves-80",162
"31072","Arrest-80",881
"31073","Arry-80",223
"31074","Arvillers-80",779
"31075","Assainvillers-80",106
"31076","Assevillers-80",303
"31077","Athies-80",597
"31078","Aubercourt-80",81
"31079","Aubigny-80",538
"31080","Aubvillers-80",149
"31081","Auchonvillers-80",147
"31082","Ault-80",1448
"31083","Aumatre-80",183
"31084","Aumont-80",150
"31085","Autheux-80",123
"31086","Authie-80",286
"31087","Authieule-80",415
"31088","Authuille-80",164
"31089","Avelesges-80",56
"31090","Aveluy-80",527
"31091","Avesnes-Chaussoy-80",66
"31092","Ayencourt-80",193
"31093","Bacouel-sur-Selle-80",503
"31094","Bailleul-80",262
"31095","Baizieux-80",211
"31096","Balatre-80",71
"31097","Barleux-80",238
"31098","Barly-80",174
"31099","Bavelincourt-80",100
"31100","Bayencourt-80",81
"31101","Bayonvillers-80",341
"31102","Bazentin-80",79
"31103","Bealcourt-80",104
"31104","Beaucamps-le-Jeune-80",195
"31105","Beaucamps-le-Vieux-80",1441
"31106","Beauchamps-80",1013
"31107","Beaucourt-en-Santerre-80",174
"31108","Beaucourt-sur-l'Ancre-80",95
"31109","Beaucourt-sur-l'Hallue-80",295
"31110","Beaufort-en-Santerre-80",199
"31111","Beaumetz-80",225
"31112","Beaumont-Hamel-80",211
"31113","Beauquesne-80",1370
"31114","Beauval-80",2089
"31115","Becordel-Becourt-80",160
"31116","Becquigny-80",131
"31117","Behen-80",519
"31118","Behencourt-80",327
"31119","Bellancourt-80",521
"31120","Belleuse-80",345
"31121","Belloy-en-Santerre-80",154
"31122","Belloy-Saint-Leonard-80",93
"31123","Belloy-sur-Somme-80",754
"31124","Bergicourt-80",147
"31125","Bermesnil-80",219
"31126","Bernatre-80",37
"31127","Bernaville-80",1079
"31128","Bernay-en-Ponthieu-80",238
"31129","Bernes-80",354
"31130","Berneuil-80",266
"31131","Berny-en-Santerre-80",156
"31132","Bertangles-80",662
"31133","Berteaucourt-les-Dames-80",1146
"31134","Berteaucourt-les-Thennes-80",446
"31135","Bertrancourt-80",221
"31136","Bethencourt-sur-Mer-80",967
"31137","Bethencourt-sur-Somme-80",132
"31138","Bettembos-80",108
"31139","Bettencourt-Riviere-80",228
"31140","Bettencourt-Saint-Ouen-80",623
"31141","Beuvraignes-80",864
"31142","Biaches-80",391
"31143","Biarre-80",66
"31144","Biencourt-80",136
"31145","Billancourt-80",173
"31146","Blangy-sous-Poix-80",181
"31147","Blangy-Tronville-80",583
"31148","Boisbergues-80",76
"31149","LeBoisle-80",357
"31150","Boismont-80",487
"31151","Bonnay-80",239
"31152","Bonneville-80",340
"31153","Bosquel-80",341
"31154","Bouchavesnes-Bergen-80",291
"31155","Bouchoir-80",283
"31156","Bouchon-80",161
"31157","Boufflers-80",120
"31158","Bougainville-80",444
"31159","Bouillancourt-en-Sery-80",555
"31160","Bouillancourt-la-Bataille-80",156
"31161","Bouquemaison-80",510
"31162","Bourdon-80",382
"31163","Bourseville-80",715
"31164","Boussicourt-80",87
"31165","Bouttencourt-80",949
"31166","Bouvaincourt-sur-Bresle-80",861
"31167","Bouvincourt-en-Vermandois-80",151
"31168","Bouzincourt-80",559
"31169","Bovelles-80",437
"31170","Boves-80",3290
"31171","Braches-80",250
"31172","Brailly-Cornehotte-80",240
"31173","Brassy-80",78
"31174","Bray-les-Mareuil-80",246
"31175","Bray-sur-Somme-80",1281
"31176","Breilly-80",719
"31177","Bresle-80",127
"31178","Breuil-80",44
"31179","Brevillers-80",111
"31180","Brie-80",332
"31181","Briquemesnil-Floxicourt-80",297
"31182","Brocourt-80",100
"31183","Brouchy-80",513
"31184","Brucamps-80",140
"31185","Brutelles-80",211
"31186","Buigny-l'Abbe-80",325
"31187","Buigny-les-Gamaches-80",412
"31188","Buigny-Saint-Maclou-80",531
"31189","Buire-Courcelles-80",234
"31190","Buire-sur-l'Ancre-80",312
"31191","Bus-la-Mesiere-80",159
"31192","Bus-les-Artois-80",133
"31193","Bussu-80",220
"31194","Bussus-Bussuel-80",305
"31195","Bussy-les-Daours-80",394
"31196","Bussy-les-Poix-80",104
"31197","Buverchy-80",50
"31198","Cachy-80",287
"31199","Cagny-80",1226
"31200","Cahon-80",209
"31201","Caix-80",730
"31202","Cambron-80",734
"31203","Camon-80",4478
"31204","Camps-en-Amienois-80",190
"31205","Canaples-80",711
"31206","Canchy-80",337
"31207","Candas-80",1113
"31208","Cannessieres-80",68
"31209","Cantigny-80",113
"31210","Caours-80",619
"31211","Cappy-80",551
"31212","Cardonnette-80",529
"31213","LeCardonnois-80",84
"31214","Carnoy-Mametz-80",291
"31215","Carrepuis-80",274
"31216","Cartigny-80",753
"31217","Caulieres-80",216
"31218","Cavillon-80",105
"31219","Cayeux-en-Santerre-80",122
"31220","Cayeux-sur-Mer-80",2494
"31221","Cerisy-80",537
"31222","Cerisy-Buleux-80",270
"31223","Champien-80",293
"31224","Chaulnes-80",2077
"31225","LaChaussee-Tirancourt-80",663
"31226","Chaussoy-Epagny-80",592
"31227","LaChavatte-80",74
"31228","Chepy-80",1254
"31229","Chilly-80",183
"31230","Chipilly-80",171
"31231","Chirmont-80",129
"31232","Chuignes-80",137
"31233","Chuignolles-80",154
"31234","Citerne-80",246
"31235","Cizancourt-80",32
"31236","Clairy-Saulchoix-80",378
"31237","Clery-sur-Somme-80",545
"31238","Cocquerel-80",229
"31239","Coigneux-80",51
"31240","Coisy-80",351
"31241","Colincamps-80",91
"31242","Combles-80",768
"31243","Conde-Folie-80",927
"31244","Contalmaison-80",117
"31245","Contay-80",366
"31246","Conteville-80",220
"31247","Contre-80",154
"31248","Conty-80",1821
"31249","Corbie-80",6386
"31250","Cottenchy-80",743
"31251","Coullemelle-80",327
"31252","Coulonvillers-80",233
"31253","Courcelette-80",155
"31254","Courcelles-au-Bois-80",79
"31255","Courcelles-sous-Moyencourt-80",147
"31256","Courcelles-sous-Thoix-80",70
"31257","Courtemanche-80",105
"31258","Cramont-80",308
"31259","Crecy-en-Ponthieu-80",1432
"31260","Cremery-80",129
"31261","Cressy-Omencourt-80",124
"31262","Creuse-80",195
"31263","Croix-Moligneaux-80",280
"31264","Croixrault-80",450
"31265","LeCrotoy-80",2035
"31266","Crouy-Saint-Pierre-80",345
"31267","Curchy-80",309
"31268","Curlu-80",172
"31269","Damery-80",235
"31270","Dancourt-Popincourt-80",156
"31271","Daours-80",796
"31272","Dargnies-80",1240
"31273","Davenescourt-80",572
"31274","Demuin-80",519
"31275","Dernancourt-80",567
"31276","Devise-80",54
"31277","Doingt-80",1460
"31278","Domart-en-Ponthieu-80",1085
"31279","Domart-sur-la-Luce-80",419
"31280","Domesmont-80",42
"31281","Dominois-80",179
"31282","Domleger-Longvillers-80",305
"31283","Dommartin-80",354
"31284","Dompierre-Becquincourt-80",716
"31285","Dompierre-sur-Authie-80",416
"31286","Domqueur-80",319
"31287","Domvast-80",354
"31288","Doudelainville-80",353
"31289","Douilly-80",246
"31290","Doullens-80",6238
"31291","Dreuil-les-Amiens-80",1659
"31292","Driencourt-80",94
"31293","Dromesnil-80",89
"31294","Drucat-80",950
"31295","Dury-80",1520
"31296","Eaucourt-sur-Somme-80",422
"31297","L'Echelle-Saint-Aurin-80",52
"31298","Eclusier-Vaux-80",122
"31299","Embreville-80",581
"31300","Englebelmer-80",305
"31301","Ennemain-80",275
"31302","Epagne-Epagnette-80",551
"31303","Epaumesnil-80",128
"31304","Epecamps-80",5
"31305","Epehy-80",1151
"31306","Epenancourt-80",126
"31307","Eplessier-80",358
"31308","Eppeville-80",1828
"31309","Equancourt-80",301
"31310","Equennes-Eramecourt-80",298
"31311","Erches-80",190
"31312","Ercheu-80",789
"31313","Ercourt-80",124
"31314","Ergnies-80",180
"31315","Erondelle-80",514
"31316","Esclainvillers-80",167
"31317","Esmery-Hallon-80",793
"31318","Essertaux-80",264
"31319","Estrebœuf-80",244
"31320","Estrees-Deniecourt-80",336
"31321","Estrees-les-Crecy-80",396
"31322","Estrees-Mons-80",611
"31323","Estrees-sur-Noye-80",274
"31324","Etalon-80",136
"31325","Etelfay-80",373
"31326","Eterpigny-80",166
"31327","Etinehem-Mericourt-80",603
"31328","L'Etoile-80",1198
"31329","Etrejust-80",43
"31330","Etricourt-Manancourt-80",535
"31331","LaFaloise-80",234
"31332","Falvy-80",154
"31333","Famechon-80",274
"31334","Faverolles-80",168
"31335","Favieres-80",469
"31336","Fay-80",103
"31337","Ferrieres-80",487
"31338","Fescamps-80",140
"31339","Feuilleres-80",152
"31340","Feuquieres-en-Vimeu-80",2576
"31341","Fieffes-Montrelet-80",342
"31342","Fienvillers-80",698
"31343","Fignieres-80",156
"31344","Fins-80",278
"31345","Flaucourt-80",295
"31346","Flers-80",200
"31347","Flers-sur-Noye-80",517
"31348","Flesselles-80",2066
"31349","Fleury-80",220
"31350","Flixecourt-80",3279
"31351","Fluy-80",337
"31352","Folies-80",150
"31353","Folleville-80",146
"31354","Fonches-Fonchette-80",167
"31355","Fontaine-le-Sec-80",154
"31356","Fontaine-les-Cappy-80",52
"31357","Fontaine-sous-Montdidier-80",110
"31358","Fontaine-sur-Maye-80",164
"31359","Fontaine-sur-Somme-80",526
"31360","Forceville-80",176
"31361","Forceville-en-Vimeu-80",243
"31362","Forest-l'Abbaye-80",318
"31363","Forest-Montiers-80",407
"31364","Fort-Mahon-Plage-80",1313
"31365","Fossemanant-80",98
"31366","Foucaucourt-en-Santerre-80",259
"31367","Foucaucourt-Hors-Nesle-80",81
"31368","Fouencamps-80",209
"31369","Fouilloy-80",1845
"31370","Fouquescourt-80",160
"31371","Fourcigny-80",200
"31372","Fourdrinoy-80",418
"31373","Framerville-Rainecourt-80",465
"31374","Framicourt-80",177
"31375","Francieres-80",196
"31376","Franleu-80",546
"31377","Franqueville-80",173
"31378","Fransart-80",155
"31379","Fransu-80",182
"31380","Fransures-80",132
"31381","Franvillers-80",514
"31382","Frechencourt-80",261
"31383","Fremontiers-80",157
"31384","Fresnes-Mazancourt-80",146
"31385","Fresnes-Tilloloy-80",207
"31386","Fresneville-80",106
"31387","Fresnoy-Andainville-80",97
"31388","Fresnoy-au-Val-80",245
"31389","Fresnoy-en-Chaussee-80",144
"31390","Fresnoy-les-Roye-80",299
"31391","Fressenneville-80",2234
"31392","Frettecuisse-80",75
"31393","Frettemeule-80",323
"31394","Friaucourt-80",723
"31395","Fricamps-80",177
"31396","Fricourt-80",494
"31397","Frise-80",186
"31398","Friville-Escarbotin-80",4599
"31399","Frohen-sur-Authie-80",240
"31400","Froyelles-80",104
"31401","Frucourt-80",132
"31402","Gamaches-80",2585
"31403","Gapennes-80",284
"31404","Gauville-80",351
"31405","Gentelles-80",650
"31406","Gezaincourt-80",423
"31407","Ginchy-80",64
"31408","Glisy-80",800
"31409","Gorenflos-80",254
"31410","Gorges-80",40
"31411","Goyencourt-80",93
"31412","Grand-Laviers-80",474
"31413","Grandcourt-80",177
"31414","Gratibus-80",183
"31415","Grattepanche-80",322
"31416","Grebault-Mesnil-80",218
"31417","Grivesnes-80",415
"31418","Grivillers-80",87
"31419","Grouches-Luchuel-80",590
"31420","Gruny-80",320
"31421","Guerbigny-80",290
"31422","Gueschart-80",357
"31423","Gueudecourt-80",98
"31424","Guignemicourt-80",394
"31425","Guillaucourt-80",432
"31426","Guillemont-80",135
"31427","Guizancourt-80",136
"31428","Guyencourt-Saulcourt-80",143
"31429","Guyencourt-sur-Noye-80",186
"31430","Hailles-80",429
"31431","Hallencourt-80",1323
"31432","Hallivillers-80",151
"31433","Halloy-les-Pernois-80",340
"31434","Hallu-80",170
"31435","Ham-80",4694
"31436","LeHamel-80",504
"31437","Hamelet-80",640
"31438","Hancourt-80",91
"31439","Hangard-80",126
"31440","Hangest-en-Santerre-80",1022
"31441","Hangest-sur-Somme-80",782
"31442","Harbonnieres-80",1649
"31443","Hardecourt-aux-Bois-80",84
"31444","Harponville-80",175
"31445","Hattencourt-80",296
"31446","Hautvillers-Ouville-80",589
"31447","Havernas-80",392
"31448","Hebecourt-80",553
"31449","Hedauville-80",122
"31450","Heilly-80",437
"31451","Hem-Hardinval-80",378
"31452","Hem-Monacu-80",133
"31453","Henencourt-80",195
"31454","Herbecourt-80",219
"31455","Herissart-80",658
"31456","Herleville-80",185
"31457","Herly-80",44
"31458","Hervilly-80",193
"31459","Hesbecourt-80",57
"31460","Hescamps-80",531
"31461","Heucourt-Croquoison-80",116
"31462","Heudicourt-80",520
"31463","Heuzecourt-80",168
"31464","Hiermont-80",154
"31465","Hombleux-80",1187
"31466","Hornoy-le-Bourg-80",1708
"31467","Huchenneville-80",676
"31468","Humbercourt-80",271
"31469","Huppy-80",784
"31470","Hypercourt-80",743
"31471","Ignaucourt-80",74
"31472","Inval-Boiron-80",114
"31473","Irles-80",120
"31474","Jumel-80",522
"31475","Laboissiere-en-Santerre-80",144
"31476","Lachapelle-80",90
"31477","Lafresguimont-Saint-Martin-80",555
"31478","Lahoussoye-80",472
"31479","Laleu-80",112
"31480","Lamaronde-80",68
"31481","Lamotte-Brebiere-80",222
"31482","Lamotte-Buleux-80",364
"31483","Lamotte-Warfusee-80",712
"31484","Lancheres-80",936
"31485","Lanches-Saint-Hilaire-80",134
"31486","Languevoisin-Quiquery-80",205
"31487","Laucourt-80",200
"31488","Lavieville-80",174
"31489","Lawarde-Mauger-l'Hortoy-80",168
"31490","Lealvillers-80",168
"31491","Lesbœufs-80",184
"31492","Liancourt-Fosse-80",300
"31493","Licourt-80",402
"31494","Lieramont-80",228
"31495","Liercourt-80",373
"31496","Ligescourt-80",224
"31497","Lignieres-80",143
"31498","Lignieres-Chatelain-80",370
